snapnum scale logmstar logmgas sfr_inst sfr_20Myr sfr_100Myr sfr_1Gyr logmcgm avg_Zstars avg_Zism avg_Zcgm cgm_cold_frac galaxy_size logmvir logrvir num_gas_inner num_gas_outer mdot_in_inner mdot_out_inner mdot_in_outer mdot_out_outer zdot_in_inner zdot_out_inner zdot_in_outer zdot_out_outer mdot_in_outer_dm mdot_out_outer_dm logmgas_dense logmgas_warmionized logmgas_denseSF logmgas_densez logmgas_cold cosmic_age redshift Vvir_DM halo_conc mdot_out_ism_0 mdot_out_halo_0 zdot_out_ism_0 zdot_out_halo_0 edot_out_ism_0 edot_out_halo_0 mdot_out_ism_half zdot_out_ism_half edot_out_ism_half mdot_out_halo_esc zdot_out_halo_esc edot_out_halo_esc vcirc_halo mdot_in_ism_tracked mdot_out_ism_tracked mdot_in_halo_tracked mdot_out_halo_tracked mdot_in_halo_dm_tracked zdot_in_ism_tracked zdot_out_ism_tracked zdot_in_halo_tracked zdot_out_halo_tracked edot_out_ism_tracked edot_out_halo_tracked f_fountain logmcgm_new logmism_new vcirc_ism vcirc_half TE_cgm KE_cgm edot_in_halo edot_in_halo_th edot_in_halo_kin edot_out_halo edot_out_halo_th edot_out_halo_kin edot_out_ism edot_out_ism_th edot_out_ism_kin TE_inner KE_inner
22 0.09394 4.452209475910997 -inf 0.0 0.0 0.000118343798828125 2.8327580078125e-05 7.700760881070735 3.9323270230748026e-05 nan 5.361259503866005e-05 0.39460128435683206 nan 8.918710471789733 1.4921193814747995 2.0 1278.0 0.0009728957836160014 0.0009629670063957615 0.4028659987113422 0.3707342544876721 4.2597954645787965e-08 1.1961436091674677e-06 6.904408743196162e-06 4.5183356808426695e-05 2.6880485552405533 0.35342510318808307 -inf -inf -inf -inf -inf 0.4963698009471401 9.645092612305728 34.966391162513176 4.959471225738525 0.0009492770688103521 0.3275756620716306 1.1791387364730452e-06 4.112943789029214e-05 4.38890807719149e+37 6.257842984380158e+38 0.0009492770688103521 1.1791387364730452e-06 4.38890807719149e+37 0.2487722860385143 3.5165617229737894e-05 5.813515677662445e+38 36.3098209073487 0.061586829847094154 0.0005873549686082109 0.5417052635187876 0.24196224992156246 3.5420289317486335 1.872836598572946e-06 7.29579401316197e-07 1.0477417054653687e-05 2.8410949238762386e-05 2.71567914686079e+37 3.7757432524005616e+38 0.0 7.700697914168463 3.862171982998182 21.565440947971123 37.15774753675497 2.2546244396946816e+53 1.0316988728771323e+54 3.408563302476444e+38 6.21501885694527e+37 2.7870614149469105e+38 3.775614573154307e+38 4.402656474430953e+37 3.335348929270912e+38 0.0 0.0 0.0 6.262342514480553e+51 3.582932799073958e+50
23 0.09545 4.217304956211832 5.380869493260229 0.0 0.0 0.0 1.6493201171875002e-05 7.729832002646001 1.233525566655719e-05 4.390362101627416e-05 4.6228765071207754e-05 0.5074314915604176 nan 8.938327957399279 1.4985069072073152 252.0 1336.0 0.15160293474597947 0.026809309596344314 0.3994280145117957 0.22775924921343882 4.473580138018757e-06 6.582136391209778e-07 6.20986125335848e-06 2.359503417038899e-05 2.5216123707843914 0.3132647348487021 -inf 4.752426316853795 -inf -inf 5.264380616319514 0.5084096784167872 9.476689366160294 35.221115223537716 5.031876564025879 0.025289226449890127 0.18878697439267897 6.311430859961857e-07 2.012839732118526e-05 4.399220225182712e+37 1.411116346217865e+38 0.0021495500445325006 1.679752384020642e-07 3.9863002738349687e+36 0.0962961355042144 1.199997425203484e-05 1.0128293528625888e+38 36.624303587377106 0.14332693959720666 0.06070293973757462 0.5912511256350275 0.17769191233931395 3.3344525564867875 4.6238880600678755e-06 1.8904481502078268e-06 1.1557041144733667e-05 1.5411471511544617e-05 8.805161895279047e+37 1.1135012235537286e+38 0.0 7.725579602586424 5.882770291541958 21.52580831887261 36.111410866884775 2.2039311167394624e+53 8.453594801444807e+53 3.058978439023614e+38 6.783435770502147e+37 2.3806348637236154e+38 1.1134642070753656e+38 2.408214892185023e+37 8.726427160513917e+37 2.8387515054347398e+37 1.8436742466562175e+36 2.6543840799046255e+37 5.7955739437048616e+51 7.120066816098907e+52
24 0.09697 4.437086639569833 5.822475459561197 0.0 0.0 0.0 2.735814453125e-05 7.766858840737084 1.999999863135317e-06 3.4321817512016096e-05 4.164091615525719e-05 0.48118128763727075 nan 8.958529171924486 1.5046857404543186 356.0 1527.0 0.08132724016644474 0.17766147567197502 0.41768389515710935 0.1620298750577357 1.7929836745075196e-06 5.2837942193485604e-06 8.516595627624504e-06 1.4254595632372108e-05 2.5995830948410514 0.20757533460787436 -inf 5.340652659970359 -inf -inf 5.648716053567136 0.5206255553894205 9.312467773538208 35.512689348165495 4.387045383453369 0.157506492050833 0.12391915689206343 4.4208775025106925e-06 1.110936285559821e-05 2.0470793427319433e+38 5.248020348958164e+37 0.09237607131415707 2.0562744856513694e-06 1.250330922077333e+38 0.015251603402833007 1.8560161384735054e-06 1.1344056289648885e+37 36.90674638513362 0.06357930608148471 0.12493023877624845 0.6485964029020744 0.02175919730621081 3.985875334084412 1.4159825206994413e-06 4.361423642223541e-06 1.7365213431948697e-05 1.8565647684439349e-06 1.5520470260811548e+38 1.240613387494132e+37 0.0 7.758320664931543 6.255891114088858 20.293760478995168 33.99695326007453 2.4131097053613393e+53 8.755479838184555e+53 2.9069901960060593e+38 8.296238940256094e+37 2.077366294926114e+38 1.2405722135585308e+37 3.972254467471163e+36 8.433467805970636e+36 6.53339020260549e+37 3.4002803607268656e+36 6.193362115927372e+37 8.048918381518292e+51 8.789152414226076e+52
25 0.09849 4.524559398142446 5.472549671538952 0.0 0.0 0.0 3.3462578125e-05 7.8243747168543365 1.768671636696689e-05 1.3241448208091458e-05 3.993371310741371e-05 0.4422538219657742 nan 8.977679971772526 1.51222586453125 257.0 1485.0 0.06467653946978379 0.11435806161865454 0.4435426245148384 0.0787392208251632 1.9582441165113225e-06 3.7976213269301675e-06 8.418462443746783e-06 6.412665668627337e-06 3.089980127705358 0.38382656633420853 -inf 5.380771899915816 -inf -inf 4.752421869364054 0.532937223325987 9.15331505736623 35.711782615413014 4.177048683166504 0.10627341166810232 0.05449775255523782 3.6377241520538394e-06 4.574319386646946e-06 1.2328202877739354e+38 1.9979611434191756e+37 0.06117287001123174 1.7647470853974152e-06 7.103233201014832e+37 0.003955382336572242 2.888909182213767e-07 2.913136191311828e+36 37.32673706379037 0.07242952324610041 0.06685776584897037 0.8585592949277383 0.008918345221982881 3.8126220179854617 2.020560940998371e-06 1.484952171240328e-06 2.9268671957113854e-05 8.755860028396809e-07 8.786441667010447e+37 5.548027052703447e+36 0.025 7.819842895912531 5.995479527805652 21.719815975953832 34.681175014057516 2.7712850996380394e+53 9.674523417106555e+53 5.291619257564989e+38 1.1534622498209988e+38 4.138157009184211e+38 5.54783799114577e+36 2.9872659826356586e+36 2.560571977697723e+36 3.450709698784702e+37 2.6574302268857602e+36 3.184966663325713e+37 7.176219753031347e+51 6.173966808853806e+52
26 0.1 4.2157241332648985 5.502612901603581 0.0 0.0 0.0 1.6433275390625e-05 7.889310671295227 1.2372944144472875e-05 2.3644693444580087e-05 4.3967917005773745e-05 0.39571337510837923 nan 8.995627070793887 1.5176695015758657 296.0 2253.0 0.0938602743609517 0.08185365311956913 1.2236769987588996 0.02802941662609116 2.0919463180089903e-06 3.0386756733844703e-06 5.089780646183868e-05 2.5018492570324513e-06 2.5781879396247405 1.0362775716042956 -inf 5.393496233457222 -inf -inf 4.849303069335275 0.5452619740163716 9.0 35.95500297361682 3.942387819290161 0.07560001232971204 0.01621902487753025 2.7625963123876313e-06 1.5436510730643768e-06 7.983297688984372e+37 6.891131926661734e+36 0.02957276492120089 4.0561636135692543e-07 3.512145200434852e+37 0.0012658027406112693 9.925141827350321e-08 1.3414943470918697e+36 37.68186731466199 0.13074856745173138 0.05986468077267151 1.317435376972569 0.0052530378460443625 3.532965857680998 3.981168798627494e-06 1.7846229524499084e-06 5.2854542708410823e-05 5.61027115974201e-07 7.719861236539369e+37 4.4852281354484514e+36 0.03508771929824561 7.885130825028448 6.025497965992201 21.14883618527072 35.55194324723126 3.1791872126944524e+53 1.1902719581016215e+54 8.322215511912167e+38 1.6992150164948852e+38 6.623000497029059e+38 4.485084130499614e+36 3.533447778220706e+36 9.516364631594447e+35 3.3640336829780477e+37 2.7309492130595903e+36 3.0909387164505237e+37 9.306616652698483e+51 5.902797593159368e+52
27 0.10159 4.2157241332648985 5.822535147083217 0.0 0.0 0.0 1.6433275390625e-05 7.9765260595756695 1.2372945051240444e-05 3.3751116217150225e-05 4.9679951256557096e-05 0.4008310798209254 nan 9.011055698791097 1.5227116768105322 593.0 1744.0 0.19298982213460059 0.13496837970644035 0.8543957525459945 0.017462678877864745 7.259551819388966e-06 4.160608470326574e-06 2.9931745693804165e-05 1.6828960957107603e-06 2.66242925503957 1.7811671660188035 -inf 5.817891928170278 -inf -inf 3.849252074815173 0.558340224129908 8.84348853233586 36.10165197422447 3.9856326580047607 0.12542588408224942 0.010082876469820404 3.951509735699034e-06 1.0266698599741138e-06 1.3653092489272454e+38 5.318885628454041e+36 0.04132433161230149 1.341676131713031e-06 5.288060507594466e+37 0.00037383233448415684 8.032915668363094e-08 1.2625601187860902e+36 38.03415033440177 0.5286403239026488 0.0576783165657651 0.9039396299792287 0.11390966991027371 3.614039410363786 2.5532992367602757e-05 1.5240537416767033e-06 3.24773877333886e-05 1.2146908690834457e-05 7.978560601362079e+37 4.136904494257738e+38 0.34545454545454546 7.9702914185188245 6.304250932673123 24.111306842571484 36.46882112332234 3.873691031221489e+53 2.0311236530644446e+54 5.549297831987206e+38 1.3598499507175116e+38 4.189447886070956e+38 4.1367685257730335e+38 1.6685929786311134e+37 3.969909236678202e+38 5.752785729908498e+37 4.400866319243562e+36 5.312699144915057e+37 1.8851042087585852e+52 1.1319797667120567e+53
28 0.10317 4.216242197737664 6.53338567970245 0.0 0.0 0.0 1.645289013671875e-05 8.011347228866578 1.2042707864857429e-05 4.0310638999515456e-05 5.6786487038037485e-05 0.43437445455632917 nan 9.025274931507722 1.5276409153270616 1479.0 1654.0 0.6144788313048984 0.11302946890546045 0.5675549666926817 0.45490100805034905 2.9624555815528845e-05 3.5304353671615696e-06 1.6411328362711637e-05 7.464747524732571e-05 2.9050955964199505 1.65444350305804 4.150591737843095 6.2241727552410975 -inf -inf 6.240387317045735 0.5714375499766474 8.69274013763691 36.20935903972735 3.6250805854797363 0.1016700136956492 0.43007974801906035 3.1224233569553058e-06 7.145000705464046e-05 5.045101471707545e+37 2.237464153760489e+39 0.0 0.0 0.0 0.42301693573743165 7.104234350603186e-05 2.2340414906872618e+39 38.253410863822594 0.9712972809698868 0.040861716039694455 0.7099342129420567 0.2609238247202425 3.919189597446031 5.0617200336143894e-05 1.4017748923439238e-06 2.3573863430895784e-05 4.011257730974642e-05 3.3499695276864445e+37 1.2491846416655058e+39 1.0 7.989883096702887 6.922454323941649 23.65715896091956 36.94319312563638 4.768693298690739e+53 2.3522375487678715e+54 4.284695277072881e+38 1.320871754101338e+38 2.963823532800864e+38 1.2491445848190407e+39 2.7418159019744336e+38 9.749629873004896e+38 4.2183152464719484e+37 4.6918277268325616e+36 3.749132494376526e+37 3.835033729949636e+52 1.704680871422732e+53
29 0.10476 4.717972024197735 7.0453737339882805 0.0 0.00070001318359375 0.00014000263671875 5.223625390625e-05 8.004412196331172 2.3109848646207116e-05 4.921134289723557e-05 5.810053859494958e-05 0.4379539520862983 nan 9.03990932420611 1.5318790376200726 2643.0 1568.0 1.086240634420737 0.07164612063167888 0.5387357525153569 0.17709615056091832 7.343494316199372e-05 5.996359134491549e-06 1.681880389639587e-05 2.9812265503702366e-05 3.557436115695103 2.168273127446274 6.031324829261621 6.358712448889355 -inf -inf 6.945331253797507 0.5847189118102099 8.545628102329133 36.36620167163414 3.376955270767212 0.05858919966140366 0.15607681068390464 5.0506520135206145e-06 2.7462234617506655e-05 4.695834556770366e+37 7.245060591727502e+38 0.006010904149426816 5.573778359545868e-07 1.237400865567473e+37 0.1314905465820597 2.576479316397026e-05 7.04873332587439e+38 38.36536409460316 0.5687611123213937 0.22896343466015207 0.7102850306282773 0.09247297650462663 4.707129869577309 3.104364136968225e-05 1.2392509688993052e-05 2.663018275098299e-05 1.4104160440089104e-05 1.2873246671309246e+38 2.0086059534283487e+38 0.06950672645739911 7.9592797175985535 7.323715375208337 27.477376760291925 37.71824762687244 4.278492978397076e+53 2.0781822737953004e+54 5.229744371378795e+38 2.148329282370027e+38 3.081415090725678e+38 2.008541490114729e+38 3.5956200305412746e+37 1.6489794930096243e+38 9.342418771547206e+37 4.531553662973925e+36 8.889263427577744e+37 5.517556187681772e+52 3.627755293306086e+53
30 0.10635 6.060970330695549 7.202767647621246 0.04876018036156893 0.054779927734375 0.010955985546874998 0.0011507217734375 8.014634440018956 0.00011965653446862294 0.00021679830430947932 8.804020472615671e-05 0.31508948880932797 0.07775067769692769 9.055665779220924 1.5372987562320743 2061.0 1627.0 0.2867879392113017 1.0159167070901436 0.6131164461139005 0.12804216583353717 1.1086364466235368e-05 0.0002940434138417223 1.8035021935686577e-05 1.5664631825335074e-05 3.641721074398381 2.532795795490281 6.6956690445875235 6.569969324622685 5.192959221557445 -inf 7.086838998867946 0.5981009204257829 8.402914903620122 36.52542759070034 2.7870495319366455 0.84160745251386 0.10678363100460958 0.00025087670324468555 1.3685531356739745e-05 7.890023639534387e+39 1.3851061184157092e+38 0.5381647604780768 0.000207464274532961 7.626054031972014e+39 0.07029136587840917 1.0645558370033968e-05 1.179634450385889e+38 38.564420081208105 0.0 1.7086607086051275 0.7982320021646421 0.3237091183088971 4.979170582519697 0.0 0.00030378813504732455 2.4909875673859387e-05 7.760807028710546e-05 2.1612600433286363e+39 4.415513272657853e+39 0.0 7.9764221335195185 7.3920219723928104 30.12806636204535 38.33582404641198 1.618685545577976e+54 5.0140982343406646e+54 5.496329456146955e+38 1.632149110078156e+38 3.864180328666515e+38 4.633355072322129e+39 1.6443821056105854e+39 2.9889729311243096e+39 1.5617806189732816e+39 6.467166024422175e+37 1.4971089539209788e+39 7.092485241791337e+52 5.96783484091103e+53
31 0.10794 5.825363630695857 -inf 0.0 0.019194070703125 0.006416106249999999 0.00066890375 8.097361437624 0.00010113328799943395 nan 0.00020506081035070824 0.22017093375163324 0.3068673499160699 9.072723712772994 1.5433073189496735 0.0 2335.0 0.0 0.0 0.7674943930554536 0.9926199336759325 0.0 0.0 2.095359278307029e-05 0.00043066434330818937 4.342186325091095 2.2468006461596737 -inf -inf -inf -inf -inf 0.6115827771614606 8.264406151565685 36.719565572817345 2.7337424755096436 0.0 0.9364382789031885 0.0 0.00042106614506119054 0.0 3.0924444415991595e+40 0.0 0.0 0.0 0.8834410332010264 0.00041627812498458937 3.0899621242112297e+40 38.807597359664875 0.0 0.0 0.7847246412299936 1.9048661276291632 5.316322356671238 0.0 0.0 2.2332494933516838e-05 0.0006903156366620013 0.0 2.6917131221051735e+40 0.0 8.097361423054663 -inf 23.84355861350644 37.467361833992044 2.8266445534514114e+54 1.9889639837592013e+55 5.71680618791844e+38 1.7205004980068673e+38 3.996305688732941e+38 2.6911556248206355e+40 5.3563848979544136e+39 2.1555171324677213e+40 0.0 0.0 0.0 0.0 0.0
32 0.10952 5.796015165042461 -inf 0.0 0.0 0.0059290171093749995 0.0006251945234375 8.037300869057871 0.00012356182979023504 nan 0.00020160561530851575 0.2670449683226728 0.3119390026590693 9.091080469347332 1.5489018889517463 0.0 3739.0 0.0 0.0 0.7226090292993664 2.8899818048440657 0.0 0.0 2.714253366303354e-05 0.0008116371469417803 4.325388259857885 2.3759397034638887 -inf -inf -inf -inf -inf 0.6250779769937408 8.130752373995616 36.99330362880236 2.556446075439453 0.0 2.729947491887705 0.0 0.0007802781464285151 0.0 2.6748634752655746e+40 0.0 0.0 0.0 2.5428435628050927 0.0007636102932936483 2.6632718518980096e+40 38.70509978491941 0.0 0.0 0.3620351790009779 4.673334643812419 6.247255506387549 0.0 0.0 1.2682860253708293e-05 0.0012416075925653597 0.0 4.1172510374400973e+40 0.0 8.03730086703398 -inf 22.068849966192865 35.72834512852415 7.476261187892113e+54 1.114378815165472e+55 4.387054146112374e+38 2.2433463853524356e+38 2.1437076629213193e+38 4.117217413901331e+40 2.0004158295399546e+40 2.1168015839963973e+40 0.0 0.0 0.0 0.0 0.0
33 0.11111 5.926144401753396 -inf 0.0 0.0 0.00789690828125 0.0008436152109374999 7.683585535755863 0.00012995480105547412 nan 0.0001305324403643948 0.2174817615289843 0.24104732870049536 9.111653066277025 1.5555973514624988 0.0 4854.0 0.0 0.0 0.2743047440916122 3.22226534576963 0.0 0.0 1.1428872588224048e-05 0.0006568864178023208 4.459945705493972 2.617194474959922 -inf -inf -inf -inf -inf 0.6387565823408929 8.000090000900009 37.31915726404424 2.5618741512298584 0.0 2.9364303415038555 0.0 0.0006142512199225976 0.0 2.4102097747260644e+40 0.0 0.0 0.0 2.35992087292357 0.0005590102988384739 2.3744416595179357e+40 38.13948120200478 0.0 0.0 0.38215328994400627 1.0934315573912337 6.441754369645474 0.0 0.0 1.5336197039120602e-05 0.00021102044667761568 0.0 9.619392828067793e+39 0.0 7.683585542184414 -inf 22.28190480791988 35.52660023020949 4.197237520260118e+54 1.863708694385202e+54 4.167144754741402e+38 2.4797484528182347e+38 1.687396355439271e+38 9.618611798812929e+39 7.18676279870295e+39 2.4318488773189102e+39 0.0 0.0 0.0 0.0 0.0
34 0.11285 6.014877623877638 -inf 0.0 0.0 0.00946195875 0.0010348505239257812 7.570794868505536 0.00011581180587855857 nan 9.601650624688428e-05 0.3609528199705518 0.1859637788461538 9.147143206940191 1.5637142854206465 0.0 3505.0 0.0 0.0 0.21036485277582917 1.1705563394506362 0.0 0.0 8.881993536416175e-06 0.00019629820814510447 8.758566267816331 2.7527423648948073 -inf -inf -inf -inf -inf 0.653837385660409 7.861320336730172 38.21591157999604 2.394378185272217 0.0 0.9970371726395604 0.0 0.00017581131039192118 0.0 4.3737942267731775e+39 0.0 0.0 0.0 0.5063687398728245 0.00012753077670765234 4.0853724002774457e+39 38.342212490787254 0.0 0.0 0.5774245489016356 0.30886645533101575 13.74224556650317 0.0 0.0 2.768007262464545e-05 3.4357487235781e-05 0.0 2.2225795723015655e+39 0.0 7.5707948703742085 -inf 24.701176021446706 35.993920427014295 1.670962046535661e+54 7.1007577026060565e+53 4.404382334738277e+38 2.4889292549385512e+38 1.9154530711074056e+38 2.2226225991900085e+39 1.696271166581481e+39 5.2635144203144955e+38 0.0 0.0 0.0 0.0 0.0
35 0.11458 5.990601494653175 -inf 0.0 0.0 0.0093478575 0.000978591625 7.616995408074039 0.0001179206691036404 nan 8.644463583428067e-05 0.5040164647039258 0.24232975067785736 9.198406420964618 1.5833021397317486 0.0 3237.0 0.0 0.0 0.19055026711368356 0.6993963237823039 0.0 0.0 6.5270672320610045e-06 6.506233971694709e-05 7.904900494736275 2.7853412027084232 -inf -inf -inf -inf -inf 0.6689463829776272 7.727526618956187 39.33492043718358 2.1933414936065674 0.0 0.5538462203092454 0.0 5.302700034827155e-05 0.0 1.36600624178117e+39 0.0 0.0 0.0 0.17807939606096823 2.3220346311414144e-05 1.1689268134407832e+39 39.77010662121033 0.00044943948364540236 0.0 0.5119678452826273 0.1603298642662815 11.447075296884039 3.2703890941350963e-07 0.0 2.449431625101127e-05 3.0317303096372326e-05 0.0 7.80276565575504e+38 0.0 7.616995440379934 -inf 25.618036622169726 36.539725219576056 9.040729515600808e+53 4.606380191170092e+53 2.6175067302020142e+38 1.2277267035304502e+38 1.389780026828084e+38 7.801806215719836e+38 6.259216512934893e+38 1.5425898279505286e+38 0.0 0.0 0.0 0.0 0.0
36 0.11632 6.002311963432777 3.8578977926862303 0.0 0.0 0.008819145 0.0010053376875 7.6714933800331835 0.0001237790188029871 0.001047032546304706 7.471113192950655e-05 0.49383254939189036 0.22420878389774385 9.235970630631707 1.5960015274958705 2.0 3056.0 0.000950130288689392 0.0003016105869508329 0.23373894300325407 0.4246717704293558 9.883712260736391e-08 1.8606553210724728e-07 8.747074154491734e-06 4.539880544840715e-05 9.664386393722328 3.277828208190332 -inf -inf -inf -inf -inf 0.6842573033901188 7.59697386519945 40.17333619415208 2.1749136447906494 0.000290608899974066 0.3138455082655326 1.7927851988030843e-07 3.53124345476216e-05 1.011116345505081e+37 7.033609936338287e+38 0.000290608899974066 1.7927851988030843e-07 1.011116345505081e+37 0.08839590831076054 1.401014017740918e-05 5.858398817390303e+38 40.69895231370243 0.0008928441268211859 0.00045416399250258256 0.698400739850687 0.07040346925805413 13.951454780264429 5.976264891956786e-08 4.755244768332538e-07 3.82694155309853e-05 8.8296896292317e-06 1.939740860859913e+37 2.855552901777914e+38 0.0 7.671493389525824 3.8578977926862303 24.936335909542496 36.61131510005291 5.987921913406679e+53 4.718454143345257e+53 3.791108638163954e+38 1.5227702731164314e+38 2.268338365017061e+38 2.8554569044603487e+38 2.311972221383925e+38 5.434847161199181e+37 1.9396757445936157e+37 1.8443172554415113e+37 9.53583239932604e+35 5.274183668108151e+51 9.567449146178458e+50
37 0.11806 6.007883260583849 -inf 0.0 0.0 0.0 0.001018317625 7.75523825076411 0.00011650943950091825 nan 7.16291303231085e-05 0.440384956589528 0.2107163718505685 9.272697613471083 1.6119833971882722 10.0 3047.0 0.0017762527663589926 0.00027785084243528874 0.3029736521973409 0.27772282924841163 3.78098945464007e-07 3.51127695046488e-07 1.0052165140951772e-05 3.1191534321772815e-05 6.9550884910377135 3.2705601797393253 -inf -inf -inf -inf -inf 0.6996822167727385 7.470269354565476 40.84004981004994 2.1826565265655518 0.00020435893923977834 0.19033718132134367 2.674304978519079e-07 2.291336897278807e-05 2.0551050247100773e+36 2.9534095637618808e+38 0.00020435893923977834 2.674304978519079e-07 2.0551050247100773e+36 0.04201480002299537 9.752626477635875e-06 2.178403168428357e+38 41.965357980161194 0.003570789564401228 0.0 0.6639612035230541 0.0756651137045406 9.376397404836487 3.8988092279927655e-07 0.0 2.8816637531955304e-05 8.96145260769157e-06 0.0 1.9456130204520497e+38 0.0 7.755125639794656 4.169024057432793 23.633415630630868 37.39876367492006 5.248745869879493e+53 6.208195810110716e+53 3.588997096803472e+38 1.3746084610713304e+38 2.214388638978217e+38 1.945546077090096e+38 1.4908576321464926e+38 4.546884623874199e+37 4.32806950576362e+36 4.2729435699168134e+36 5.512571861858375e+34 7.295949850678284e+51 9.366096791552529e+50
